0.0,504.94,215.38,379.07
0.0,498.01,219.63,375.96
0.0,489.97,235.36,379.74
0.0,500.76,227.82,376.38
0.0,501.57,226.36,375.53
0.0,496.99,230.13,379.62
0.0,502.57,222.19,378.99
0.0,502.09,239.25,377.26
0.0,489.96,223.83,378.7
0.0,489.63,220.07,375.53
0.0,497.53,235.49,378.15
0.0,500.02,233.63,379.62
0.0,495.55,236.42,377.39
0.0,490.07,223.66,376.62
0.0,490.75,230.17,379.5
0.0,494.77,229.22,377.04
0.0,500.99,227.82,378.14
0.0,498.7,232.1,379.78
0.0,497.46,216.58,378.95
0.0,490.95,227.43,375.16
0.0,489.27,234.28,376.0
0.0,503.24,221.18,378.32
0.0,502.36,229.74,378.75
0.0,501.24,233.85,378.18
0.0,500.21,237.38,376.35
0.0,495.2,221.62,377.56
0.0,504.08,225.94,375.6
0.0,493.98,222.26,376.66
0.0,504.79,232.46,379.28
0.0,504.57,232.75,379.14
0.0,499.04,219.3,375.74
0.0,500.33,232.14,376.08
0.0,495.46,231.3,376.94
0.0,494.12,227.66,375.89
0.0,500.11,224.52,379.91
0.0,500.28,228.76,375.47
0.0,498.69,236.03,377.55
0.0,493.0,222.9,376.88
0.0,498.06,225.52,379.0
0.0,501.16,215.17,378.06
0.0,489.86,228.31,378.64
0.0,501.85,222.99,378.45
0.0,496.53,217.21,378.13
0.0,489.57,228.82,377.65
0.0,493.06,233.3,375.43
0.0,495.83,218.58,375.49
0.0,489.14,229.78,375.31
0.0,497.59,216.75,376.93
0.0,501.58,235.81,378.15
0.0,494.7,222.2,379.57
0.0,504.13,229.77,379.17
0.0,492.82,229.74,376.66
0.0,500.86,229.86,375.47
0.0,491.84,228.66,379.22
0.0,502.17,218.77,377.8
0.0,501.68,224.42,375.44
0.0,490.31,224.74,379.18
0.0,501.53,238.72,379.94
0.0,497.58,232.5,376.25
0.0,494.79,217.41,375.08
0.0,490.24,235.42,375.01
0.0,496.12,234.7,378.59
0.0,496.53,227.47,375.11
0.0,504.82,237.23,377.86
0.0,490.68,224.19,378.67
0.0,490.81,229.21,378.61
0.0,496.0,215.03,375.86
0.0,495.89,221.72,375.12
0.0,496.41,224.86,376.28
0.0,496.24,220.67,377.96
0.0,492.79,217.91,377.17
0.0,489.55,236.59,375.66
0.0,491.19,233.7,376.78
0.0,495.78,223.78,377.34
0.0,500.61,221.26,378.81
0.0,502.6,235.1,378.06
0.0,502.25,216.89,378.08
0.0,502.32,215.41,378.62
0.0,504.42,233.66,379.04
0.0,492.7,230.13,377.67
0.0,497.4,221.2,378.84
0.0,495.58,237.39,375.39
0.0,498.09,226.08,375.86
0.0,489.87,223.71,377.35
0.0,490.05,231.35,376.47
0.0,492.58,238.06,377.53
0.0,503.99,216.26,377.96
0.0,495.08,236.17,379.83
0.0,496.27,223.39,376.29
0.0,501.45,228.65,378.3
0.0,504.82,226.54,378.17
0.0,504.57,223.06,379.43
0.0,496.85,224.37,379.75
0.0,501.09,226.09,377.08
0.0,504.76,219.01,376.01
0.0,493.38,229.41,376.95
0.0,500.36,221.07,375.97
0.0,499.63,238.33,376.46
0.0,499.5,218.05,377.28
0.0,490.42,223.36,378.59
0.0,500.62,237.62,377.36
0.0,503.68,216.08,375.12
0.0,496.28,227.49,375.33
0.0,500.1,228.12,376.98
0.0,489.05,232.84,375.3
